,0,1,2,3,4,5,6,7
0,0.999999403954,0.999999523163,0.998401463032,1.78257565153e-07,1.0,0.999987602234,1.0,0.999982357025
1,0.16916179657,0.0122693739831,4.02958139603e-05,0.997930765152,3.25891305692e-05,0.000525345443748,7.56595966322e-07,1.0
2,0.274931579828,0.894557058811,4.87757570227e-05,0.997997105122,0.00758394226432,0.000501826056279,1.56060868903e-05,1.0
3,1.82610933126e-16,1.0,0.997816562653,0.999997735023,1.0,1.0,1.0,1.0
4,1.82610933126e-16,1.0,0.997816562653,0.999997735023,1.0,1.0,1.0,1.0
5,1.82612309555e-16,1.0,0.997816562653,0.999997735023,1.0,1.0,1.0,1.0
6,1.82603958339e-16,1.0,0.997816681862,0.999997735023,1.0,1.0,1.0,1.0
7,0.999936699867,2.23615117534e-07,0.000720488489605,0.00157171371393,0.331652224064,0.77244502306,0.00285837915726,0.999999880791
8,0.03173712641,1.0,0.00165664090309,0.999093770981,1.0,0.0606206730008,0.999966144562,1.0
9,0.999497294426,0.559796392918,0.000449567160103,0.060644518584,0.998972415924,0.197377532721,0.0765618756413,1.0
10,0.000178145040991,1.0,0.012011276558,0.999650716782,1.0,0.771406710148,0.999999403954,1.0
11,0.941508889198,1.0,0.000155561720021,0.997189581394,1.0,0.00058511091629,0.995982408524,1.0
12,0.532923698425,0.999994635582,6.79164586472e-05,0.997784435749,0.97627300024,0.000519073742907,0.00189098704141,1.0
13,0.970912456512,8.54924728628e-05,0.00014878201182,0.611457467079,0.00249736453407,0.027255140245,3.1262403354e-05,1.0
14,1.0,1.80382805914e-10,0.00557872932404,3.10796821168e-07,0.997400045395,0.99923992157,0.470298230648,0.999998092651
15,0.999999165535,0.000655750744045,0.935106992722,2.28485077969e-07,0.999999165535,0.999957799911,0.999987244606,0.999969244003
